"","country_name","year","age","age_sum"
"13359","Bangladesh",2000,26,2182759
"13360","Bangladesh",2000,27,2104460
"13361","Bangladesh",2000,28,2016815
"13362","Bangladesh",2000,29,1941982
"13363","Bangladesh",2000,30,1874356
"13364","Bangladesh",2000,31,1815147
"13365","Bangladesh",2000,32,1755814
"13366","Bangladesh",2000,33,1697076
"13367","Bangladesh",2000,34,1642323
"13368","Bangladesh",2000,35,1592689
"13369","Bangladesh",2000,36,1544045
"13370","Bangladesh",2000,37,1495069
"13371","Bangladesh",2000,38,1446124
"13372","Bangladesh",2000,39,1393481
"13373","Bangladesh",2000,40,1339397
"13374","Bangladesh",2000,41,1290194
"13375","Bangladesh",2000,42,1246191
"13376","Bangladesh",2000,43,1206276
"13377","Bangladesh",2000,44,1168557
"13378","Bangladesh",2000,45,1130141
"13379","Bangladesh",2000,46,1091563
"13380","Bangladesh",2000,47,1051877
"13381","Bangladesh",2000,48,1011753
"13382","Bangladesh",2000,49,970902
"13383","Bangladesh",2000,50,929961
"13384","Bangladesh",2000,51,890859
"13385","Bangladesh",2000,52,854156
"13386","Bangladesh",2000,53,819248
"13387","Bangladesh",2000,54,785774
"13388","Bangladesh",2000,55,752870
"13389","Bangladesh",2000,56,720533
"13390","Bangladesh",2000,57,688172
"13391","Bangladesh",2000,58,656059
"13392","Bangladesh",2000,59,624726
"13393","Bangladesh",2000,60,594573
"13394","Bangladesh",2000,61,566050
"13395","Bangladesh",2000,62,538766
"13396","Bangladesh",2000,63,512448
"13397","Bangladesh",2000,64,486942
"13398","Bangladesh",2000,65,461691
"13399","Bangladesh",2000,66,436164
"13400","Bangladesh",2000,67,409702
"13401","Bangladesh",2000,68,382788
"13402","Bangladesh",2000,69,355805
"13403","Bangladesh",2000,70,329325
"13404","Bangladesh",2000,71,303975
"13405","Bangladesh",2000,72,279998
"13406","Bangladesh",2000,73,256967
"13407","Bangladesh",2000,74,234550
"13408","Bangladesh",2000,75,211927
"13409","Bangladesh",2000,76,189339
"13410","Bangladesh",2000,77,166851
"13411","Bangladesh",2000,78,145028
"13412","Bangladesh",2000,79,124555
"13413","Bangladesh",2000,80,105715
"13414","Bangladesh",2000,81,88844
"13415","Bangladesh",2000,82,73938
"13416","Bangladesh",2000,83,60803
"13417","Bangladesh",2000,84,49405
"13418","Bangladesh",2000,85,38897
"13419","Bangladesh",2000,86,29938
"13420","Bangladesh",2000,87,22493
"13421","Bangladesh",2000,88,16490
"13422","Bangladesh",2000,89,11946
"13423","Bangladesh",2000,90,8358
"13424","Bangladesh",2000,91,5720
"13425","Bangladesh",2000,92,3827
"13426","Bangladesh",2000,93,2501
"13427","Bangladesh",2000,94,1622
"13428","Bangladesh",2000,95,1006
"13429","Bangladesh",2000,96,608
"13430","Bangladesh",2000,97,352
"13431","Bangladesh",2000,98,199
"13432","Bangladesh",2000,99,110
"13433","Bangladesh",2000,100,120
"13434","Bangladesh",2001,0,3348702
"13435","Bangladesh",2001,1,3374115
"13436","Bangladesh",2001,2,3484667
"13437","Bangladesh",2001,3,3509765
"13438","Bangladesh",2001,4,3447961
"13439","Bangladesh",2001,5,3383041
"13440","Bangladesh",2001,6,3331931
"13441","Bangladesh",2001,7,3309984
"13442","Bangladesh",2001,8,3294334
"13443","Bangladesh",2001,9,3275070
"13444","Bangladesh",2001,10,3238838
"13445","Bangladesh",2001,11,3195320
"13446","Bangladesh",2001,12,3165007
"13447","Bangladesh",2001,13,3116751
"13448","Bangladesh",2001,14,3063945
"13449","Bangladesh",2001,15,2991718
"13450","Bangladesh",2001,16,2912336
"13451","Bangladesh",2001,17,2831989
"13452","Bangladesh",2001,18,2746480
"13453","Bangladesh",2001,19,2654971
"13454","Bangladesh",2001,20,2578599
"13455","Bangladesh",2001,21,2467489
"13456","Bangladesh",2001,22,2392367
"13457","Bangladesh",2001,23,2333208
"13458","Bangladesh",2001,24,2291175
"13459","Bangladesh",2001,25,2259514
"13460","Bangladesh",2001,26,2218391
"13461","Bangladesh",2001,27,2158279
"13462","Bangladesh",2001,28,2080002
"13463","Bangladesh",2001,29,1992350
"13464","Bangladesh",2001,30,1925576
"13465","Bangladesh",2001,31,1866000
"13466","Bangladesh",2001,32,1806741
"13467","Bangladesh",2001,33,1747388
"13468","Bangladesh",2001,34,1688655
"13469","Bangladesh",2001,35,1634855
"13470","Bangladesh",2001,36,1586156
"13471","Bangladesh",2001,37,1537487
"13472","Bangladesh",2001,38,1488449
"13473","Bangladesh",2001,39,1439396
"13474","Bangladesh",2001,40,1387251
"13475","Bangladesh",2001,41,1333665
"13476","Bangladesh",2001,42,1284326
"13477","Bangladesh",2001,43,1240189
"13478","Bangladesh",2001,44,1200148
"13479","Bangladesh",2001,45,1162366
"13480","Bangladesh",2001,46,1123879
"13481","Bangladesh",2001,47,1085145
"13482","Bangladesh",2001,48,1045270
"13483","Bangladesh",2001,49,1004922
"13484","Bangladesh",2001,50,963844
"13485","Bangladesh",2001,51,922665
"13486","Bangladesh",2001,52,883308
"13487","Bangladesh",2001,53,846367
"13488","Bangladesh",2001,54,811247
"13489","Bangladesh",2001,55,777809
"13490","Bangladesh",2001,56,744933
"13491","Bangladesh",2001,57,712359
"13492","Bangladesh",2001,58,679735
"13493","Bangladesh",2001,59,647327
"13494","Bangladesh",2001,60,616155
"13495","Bangladesh",2001,61,586144
"13496","Bangladesh",2001,62,557259
"13497","Bangladesh",2001,63,529610
"13498","Bangladesh",2001,64,502926
"13499","Bangladesh",2001,65,477320
"13500","Bangladesh",2001,66,451954
"13501","Bangladesh",2001,67,426011
"13502","Bangladesh",2001,68,399109
"13503","Bangladesh",2001,69,371725
"13504","Bangladesh",2001,70,344280
"13505","Bangladesh",2001,71,317346
"13506","Bangladesh",2001,72,291544
"13507","Bangladesh",2001,73,267135
"13508","Bangladesh",2001,74,243720
"13509","Bangladesh",2001,75,220989
"13510","Bangladesh",2001,76,198207
"13511","Bangladesh",2001,77,175639
"13512","Bangladesh",2001,78,153416
"13513","Bangladesh",2001,79,132100
"13514","Bangladesh",2001,80,112374
"13515","Bangladesh",2001,81,94374
"13516","Bangladesh",2001,82,78343
"13517","Bangladesh",2001,83,64324
"13518","Bangladesh",2001,84,52123
"13519","Bangladesh",2001,85,41685
"13520","Bangladesh",2001,86,32257
"13521","Bangladesh",2001,87,24373
"13522","Bangladesh",2001,88,17947
"13523","Bangladesh",2001,89,12880
"13524","Bangladesh",2001,90,9119
"13525","Bangladesh",2001,91,6232
"13526","Bangladesh",2001,92,4156
"13527","Bangladesh",2001,93,2707
"13528","Bangladesh",2001,94,1722
"13529","Bangladesh",2001,95,1085
"13530","Bangladesh",2001,96,654
"13531","Bangladesh",2001,97,383
"13532","Bangladesh",2001,98,216
"13533","Bangladesh",2001,99,118
"13534","Bangladesh",2001,100,127
"13535","Bangladesh",2002,0,3300635
"13536","Bangladesh",2002,1,3285124
"13537","Bangladesh",2002,2,3350873
"13538","Bangladesh",2002,3,3471883
"13539","Bangladesh",2002,4,3502050
"13540","Bangladesh",2002,5,3443024
"13541","Bangladesh",2002,6,3379615
"13542","Bangladesh",2002,7,3329293
"13543","Bangladesh",2002,8,3307761
"13544","Bangladesh",2002,9,3292324
"13545","Bangladesh",2002,10,3263813
"13546","Bangladesh",2002,11,3218521
"13547","Bangladesh",2002,12,3174956
"13548","Bangladesh",2002,13,3144549
"13549","Bangladesh",2002,14,3096181
"13550","Bangladesh",2002,15,3032540
"13551","Bangladesh",2002,16,2949713
"13552","Bangladesh",2002,17,2870171
"13553","Bangladesh",2002,18,2789673
"13554","Bangladesh",2002,19,2704049
"13555","Bangladesh",2002,20,2619463
"13556","Bangladesh",2002,21,2549791
"13557","Bangladesh",2002,22,2438624
"13558","Bangladesh",2002,23,2363470
"13559","Bangladesh",2002,24,2304326
"13560","Bangladesh",2002,25,2264425
"13561","Bangladesh",2002,26,2234817
"13562","Bangladesh",2002,27,2193712
"13563","Bangladesh",2002,28,2133599
"13564","Bangladesh",2002,29,2055299
"13565","Bangladesh",2002,30,1975904
"13566","Bangladesh",2002,31,1917175
"13567","Bangladesh",2002,32,1857544
"13568","Bangladesh",2002,33,1798260
"13569","Bangladesh",2002,34,1738908
"13570","Bangladesh",2002,35,1681153
"13571","Bangladesh",2002,36,1628288
"13572","Bangladesh",2002,37,1579559
"13573","Bangladesh",2002,38,1530821
"13574","Bangladesh",2002,39,1481668
"13575","Bangladesh",2002,40,1433115
"13576","Bangladesh",2002,41,1381452
"13577","Bangladesh",2002,42,1327731
"13578","Bangladesh",2002,43,1278266
"13579","Bangladesh",2002,44,1234010
"13580","Bangladesh",2002,45,1193906
"13581","Bangladesh",2002,46,1156041
"13582","Bangladesh",2002,47,1117391
"13583","Bangladesh",2002,48,1078454
"13584","Bangladesh",2002,49,1038343
"13585","Bangladesh",2002,50,997753
"13586","Bangladesh",2002,51,956425
"13587","Bangladesh",2002,52,914989
"13588","Bangladesh",2002,53,875399
"13589","Bangladesh",2002,54,838245
"13590","Bangladesh",2002,55,803168
"13591","Bangladesh",2002,56,769746
"13592","Bangladesh",2002,57,736625
"13593","Bangladesh",2002,58,703775
"13594","Bangladesh",2002,59,670843
"13595","Bangladesh",2002,60,638603
"13596","Bangladesh",2002,61,607562
"13597","Bangladesh",2002,62,577184
"13598","Bangladesh",2002,63,547933
"13599","Bangladesh",2002,64,519918
"13600","Bangladesh",2002,65,493137
"13601","Bangladesh",2002,66,467399
"13602","Bangladesh",2002,67,441587
"13603","Bangladesh",2002,68,415160
"13604","Bangladesh",2002,69,387749
"13605","Bangladesh",2002,70,359866
"13606","Bangladesh",2002,71,331945
"13607","Bangladesh",2002,72,304568
"13608","Bangladesh",2002,73,278360
"13609","Bangladesh",2002,74,253581
"13610","Bangladesh",2002,75,229858
"13611","Bangladesh",2002,76,206916
"13612","Bangladesh",2002,77,184107
"13613","Bangladesh",2002,78,161735
"13614","Bangladesh",2002,79,139977
"13615","Bangladesh",2002,80,119402
"13616","Bangladesh",2002,81,100528
"13617","Bangladesh",2002,82,83411
"13618","Bangladesh",2002,83,68335
"13619","Bangladesh",2002,84,55305
"13620","Bangladesh",2002,85,44120
"13621","Bangladesh",2002,86,34695
"13622","Bangladesh",2002,87,26364
"13623","Bangladesh",2002,88,19534
"13624","Bangladesh",2002,89,14083
"13625","Bangladesh",2002,90,9884
"13626","Bangladesh",2002,91,6836
"13627","Bangladesh",2002,92,4556
"13628","Bangladesh",2002,93,2959
"13629","Bangladesh",2002,94,1877
"13630","Bangladesh",2002,95,1161
"13631","Bangladesh",2002,96,709
"13632","Bangladesh",2002,97,417
"13633","Bangladesh",2002,98,236
"13634","Bangladesh",2002,99,129
"13635","Bangladesh",2002,100,137
"13636","Bangladesh",2003,0,3245457
"13637","Bangladesh",2003,1,3242573
"13638","Bangladesh",2003,2,3263881
"13639","Bangladesh",2003,3,3339303
"13640","Bangladesh",2003,4,3464672
"13641","Bangladesh",2003,5,3497298
"13642","Bangladesh",2003,6,3439706
"13643","Bangladesh",2003,7,3377065
"13644","Bangladesh",2003,8,3327159
"13645","Bangladesh",2003,9,3305830
"13646","Bangladesh",2003,10,3280880
"13647","Bangladesh",2003,11,3243038
"13648","Bangladesh",2003,12,3197703
"13649","Bangladesh",2003,13,3154048
"13650","Bangladesh",2003,14,3123517
"13651","Bangladesh",2003,15,3064048
"13652","Bangladesh",2003,16,2989539
"13653","Bangladesh",2003,17,2906548
"13654","Bangladesh",2003,18,2826853
"13655","Bangladesh",2003,19,2746231
"13656","Bangladesh",2003,20,2667722
"13657","Bangladesh",2003,21,2590042
"13658","Bangladesh",2003,22,2520263
"13659","Bangladesh",2003,23,2409106
"13660","Bangladesh",2003,24,2333987
"13661","Bangladesh",2003,25,2277068
"13662","Bangladesh",2003,26,2239304
"13663","Bangladesh",2003,27,2209705
"13664","Bangladesh",2003,28,2168575
"13665","Bangladesh",2003,29,2108414
"13666","Bangladesh",2003,30,2038538
"13667","Bangladesh",2003,31,1967385
"13668","Bangladesh",2003,32,1908598
"13669","Bangladesh",2003,33,1848938
"13670","Bangladesh",2003,34,1789649
"13671","Bangladesh",2003,35,1731292
"13672","Bangladesh",2003,36,1674502
"13673","Bangladesh",2003,37,1621608
"13674","Bangladesh",2003,38,1572803
"13675","Bangladesh",2003,39,1523945
"13676","Bangladesh",2003,40,1475299
"13677","Bangladesh",2003,41,1427228
"13678","Bangladesh",2003,42,1375416
"13679","Bangladesh",2003,43,1321573
"13680","Bangladesh",2003,44,1271996
"13681","Bangladesh",2003,45,1227682
"13682","Bangladesh",2003,46,1187498
"13683","Bangladesh",2003,47,1149458
"13684","Bangladesh",2003,48,1110596
"13685","Bangladesh",2003,49,1071410
"13686","Bangladesh",2003,50,1031044
"13687","Bangladesh",2003,51,990190
"13688","Bangladesh",2003,52,948592
"13689","Bangladesh",2003,53,906919
"13690","Bangladesh",2003,54,867121
"13691","Bangladesh",2003,55,830017
"13692","Bangladesh",2003,56,794964
"13693","Bangladesh",2003,57,761286
"13694","Bangladesh",2003,58,727877
"13695","Bangladesh",2003,59,694705
"13696","Bangladesh",2003,60,661939
"13697","Bangladesh",2003,61,629835
"13698","Bangladesh",2003,62,598420
"13699","Bangladesh",2003,63,567671
"13700","Bangladesh",2003,64,538052
"13701","Bangladesh",2003,65,509943
"13702","Bangladesh",2003,66,483035
"13703","Bangladesh",2003,67,456835
"13704","Bangladesh",2003,68,430506
"13705","Bangladesh",2003,69,403520
"13706","Bangladesh",2003,70,375563
"13707","Bangladesh",2003,71,347170
"13708","Bangladesh",2003,72,318782
"13709","Bangladesh",2003,73,291009
"13710","Bangladesh",2003,74,264460
"13711","Bangladesh",2003,75,239390
"13712","Bangladesh",2003,76,215460
"13713","Bangladesh",2003,77,192443
"13714","Bangladesh",2003,78,169781
"13715","Bangladesh",2003,79,147809
"13716","Bangladesh",2003,80,126753
"13717","Bangladesh",2003,81,107028
"13718","Bangladesh",2003,82,89053
"13719","Bangladesh",2003,83,72943
"13720","Bangladesh",2003,84,58920
"13721","Bangladesh",2003,85,46965
"13722","Bangladesh",2003,86,36852
"13723","Bangladesh",2003,87,28467
"13724","Bangladesh",2003,88,21220
"13725","Bangladesh",2003,89,15401
"13726","Bangladesh",2003,90,10864
"13727","Bangladesh",2003,91,7450
"13728","Bangladesh",2003,92,5027
"13729","Bangladesh",2003,93,3264
"13730","Bangladesh",2003,94,2066
"13731","Bangladesh",2003,95,1275
"13732","Bangladesh",2003,96,766
"13733","Bangladesh",2003,97,453
"13734","Bangladesh",2003,98,260
"13735","Bangladesh",2003,99,142
"13736","Bangladesh",2003,100,150
"13737","Bangladesh",2004,0,3183861
"13738","Bangladesh",2004,1,3192596
"13739","Bangladesh",2004,2,3222892
"13740","Bangladesh",2004,3,3253275
"13741","Bangladesh",2004,4,3332746
"13742","Bangladesh",2004,5,3460213
"13743","Bangladesh",2004,6,3494093
"13744","Bangladesh",2004,7,3437234
"13745","Bangladesh",2004,8,3374998
"13746","Bangladesh",2004,9,3325305
"13747","Bangladesh",2004,10,3294195
"13748","Bangladesh",2004,11,3259651
"13749","Bangladesh",2004,12,3221761
"13750","Bangladesh",2004,13,3176337
"13751","Bangladesh",2004,14,3132563
"13752","Bangladesh",2004,15,3090658
"13753","Bangladesh",2004,16,3020056
"13754","Bangladesh",2004,17,2945373
"13755","Bangladesh",2004,18,2862230
"13756","Bangladesh",2004,19,2782408
"13757","Bangladesh",2004,20,2709090
"13758","Bangladesh",2004,21,2637681
"13759","Bangladesh",2004,22,2559903
"13760","Bangladesh",2004,23,2490085
"13761","Bangladesh",2004,24,2379003
"13762","Bangladesh",2004,25,2306200
"13763","Bangladesh",2004,26,2251509
"13764","Bangladesh",2004,27,2213770
"13765","Bangladesh",2004,28,2184136
"13766","Bangladesh",2004,29,2142934
"13767","Bangladesh",2004,30,2091352
"13768","Bangladesh",2004,31,2029886
"13769","Bangladesh",2004,32,1958691
"13770","Bangladesh",2004,33,1899868
"13771","Bangladesh",2004,34,1840199
"13772","Bangladesh",2004,35,1781923
"13773","Bangladesh",2004,36,1724550
"13774","Bangladesh",2004,37,1667734
"13775","Bangladesh",2004,38,1614765
"13776","Bangladesh",2004,39,1565835
"13777","Bangladesh",2004,40,1517494
"13778","Bangladesh",2004,41,1469337
"13779","Bangladesh",2004,42,1421100
"13780","Bangladesh",2004,43,1369151
"13781","Bangladesh",2004,44,1315197
"13782","Bangladesh",2004,45,1265571
"13783","Bangladesh",2004,46,1221184
"13784","Bangladesh",2004,47,1180824
"13785","Bangladesh",2004,48,1142565
"13786","Bangladesh",2004,49,1103442
"13787","Bangladesh",2004,50,1063988
"13788","Bangladesh",2004,51,1023345
"13789","Bangladesh",2004,52,982205
"13790","Bangladesh",2004,53,940357
"13791","Bangladesh",2004,54,898470
"13792","Bangladesh",2004,55,858737
"13793","Bangladesh",2004,56,821660
"13794","Bangladesh",2004,57,786351
"13795","Bangladesh",2004,58,752376
"13796","Bangladesh",2004,59,718632
"13797","Bangladesh",2004,60,685624
"13798","Bangladesh",2004,61,652989
"13799","Bangladesh",2004,62,620504
"13800","Bangladesh",2004,63,588709
"13801","Bangladesh",2004,64,557588
"13802","Bangladesh",2004,65,527881
"13803","Bangladesh",2004,66,499647
"13804","Bangladesh",2004,67,472277
"13805","Bangladesh",2004,68,445540
"13806","Bangladesh",2004,69,418615
"13807","Bangladesh",2004,70,391029
"13808","Bangladesh",2004,71,362511
"13809","Bangladesh",2004,72,333615
"13810","Bangladesh",2004,73,304809
"13811","Bangladesh",2004,74,276707
"13812","Bangladesh",2004,75,249897
"13813","Bangladesh",2004,76,224643
"13814","Bangladesh",2004,77,200640
"13815","Bangladesh",2004,78,177724
"13816","Bangladesh",2004,79,155411
"13817","Bangladesh",2004,80,134083
"13818","Bangladesh",2004,81,113843
"13819","Bangladesh",2004,82,95019
"13820","Bangladesh",2004,83,78070
"13821","Bangladesh",2004,84,63070
"13822","Bangladesh",2004,85,50190
"13823","Bangladesh",2004,86,39365
"13824","Bangladesh",2004,87,30353
"13825","Bangladesh",2004,88,23010
"13826","Bangladesh",2004,89,16808
"13827","Bangladesh",2004,90,11939
"13828","Bangladesh",2004,91,8235
"13829","Bangladesh",2004,92,5511
"13830","Bangladesh",2004,93,3626
"13831","Bangladesh",2004,94,2293
"13832","Bangladesh",2004,95,1413
"13833","Bangladesh",2004,96,848
"13834","Bangladesh",2004,97,495
"13835","Bangladesh",2004,98,283
"13836","Bangladesh",2004,99,158
"13837","Bangladesh",2004,100,167
"13838","Bangladesh",2005,0,3115482
"13839","Bangladesh",2005,1,3135886
"13840","Bangladesh",2005,2,3174407
"13841","Bangladesh",2005,3,3213042
"13842","Bangladesh",2005,4,3247239
"13843","Bangladesh",2005,5,3328670
"13844","Bangladesh",2005,6,3457195
"13845","Bangladesh",2005,7,3491700
"13846","Bangladesh",2005,8,3435227
"13847","Bangladesh",2005,9,3373203
"13848","Bangladesh",2005,10,3313477
"13849","Bangladesh",2005,11,3272511
"13850","Bangladesh",2005,12,3237918
"13851","Bangladesh",2005,13,3199932
"13852","Bangladesh",2005,14,3154389
"13853","Bangladesh",2005,15,3098989
"13854","Bangladesh",2005,16,3045680
"13855","Bangladesh",2005,17,2974895
"13856","Bangladesh",2005,18,2900052
"13857","Bangladesh",2005,19,2816781
"13858","Bangladesh",2005,20,2744461
"13859","Bangladesh",2005,21,2678437
"13860","Bangladesh",2005,22,2606924
"13861","Bangladesh",2005,23,2529116
"13862","Bangladesh",2005,24,2459321
"13863","Bangladesh",2005,25,2350667
"13864","Bangladesh",2005,26,2280187
"13865","Bangladesh",2005,27,2225541
"13866","Bangladesh",2005,28,2187782
"13867","Bangladesh",2005,29,2158062
"13868","Bangladesh",2005,30,2125597
"13869","Bangladesh",2005,31,2082583
"13870","Bangladesh",2005,32,2021056
"13871","Bangladesh",2005,33,1949842
"13872","Bangladesh",2005,34,1891002
"13873","Bangladesh",2005,35,1832366
"13874","Bangladesh",2005,36,1775093
"13875","Bangladesh",2005,37,1717688
"13876","Bangladesh",2005,38,1660800
"13877","Bangladesh",2005,39,1607706
"13878","Bangladesh",2005,40,1559307
"13879","Bangladesh",2005,41,1511462
"13880","Bangladesh",2005,42,1463131
"13881","Bangladesh",2005,43,1414737
"13882","Bangladesh",2005,44,1362661
"13883","Bangladesh",2005,45,1308660
"13884","Bangladesh",2005,46,1258969
"13885","Bangladesh",2005,47,1214414
"13886","Bangladesh",2005,48,1173836
"13887","Bangladesh",2005,49,1135306
"13888","Bangladesh",2005,50,1095905
"13889","Bangladesh",2005,51,1056161
"13890","Bangladesh",2005,52,1015217
"13891","Bangladesh",2005,53,973809
"13892","Bangladesh",2005,54,931732
"13893","Bangladesh",2005,55,889913
"13894","Bangladesh",2005,56,850220
"13895","Bangladesh",2005,57,812885
"13896","Bangladesh",2005,58,777279
"13897","Bangladesh",2005,59,742955
"13898","Bangladesh",2005,60,709376
"13899","Bangladesh",2005,61,676496
"13900","Bangladesh",2005,62,643461
"13901","Bangladesh",2005,63,610590
"13902","Bangladesh",2005,64,578412
"13903","Bangladesh",2005,65,547206
"13904","Bangladesh",2005,66,517380
"13905","Bangladesh",2005,67,488681
"13906","Bangladesh",2005,68,460771
"13907","Bangladesh",2005,69,433417
"13908","Bangladesh",2005,70,405851
"13909","Bangladesh",2005,71,377643
"13910","Bangladesh",2005,72,348572
"13911","Bangladesh",2005,73,319219
"13912","Bangladesh",2005,74,290063
"13913","Bangladesh",2005,75,261715
"13914","Bangladesh",2005,76,234753
"13915","Bangladesh",2005,77,209450
"13916","Bangladesh",2005,78,185553
"13917","Bangladesh",2005,79,162939
"13918","Bangladesh",2005,80,141225
"13919","Bangladesh",2005,81,120658
"13920","Bangladesh",2005,82,101291
"13921","Bangladesh",2005,83,83500
"13922","Bangladesh",2005,84,67688
"13923","Bangladesh",2005,85,53888
"13924","Bangladesh",2005,86,42211
"13925","Bangladesh",2005,87,32544
"13926","Bangladesh",2005,88,24636
"13927","Bangladesh",2005,89,18310
"13928","Bangladesh",2005,90,13096
"13929","Bangladesh",2005,91,9098
"13930","Bangladesh",2005,92,6127
"13931","Bangladesh",2005,93,3999
"13932","Bangladesh",2005,94,2566
"13933","Bangladesh",2005,95,1579
"13934","Bangladesh",2005,96,947
"13935","Bangladesh",2005,97,551
"13936","Bangladesh",2005,98,313
"13937","Bangladesh",2005,99,174
"13938","Bangladesh",2005,100,187
"13939","Bangladesh",2006,0,3066568
"13940","Bangladesh",2006,1,3071958
"13941","Bangladesh",2006,2,3119117
"13942","Bangladesh",2006,3,3165280
"13943","Bangladesh",2006,4,3207412
"13944","Bangladesh",2006,5,3243471
"13945","Bangladesh",2006,6,3325901
"13946","Bangladesh",2006,7,3454936
"13947","Bangladesh",2006,8,3489755
"13948","Bangladesh",2006,9,3433483
"13949","Bangladesh",2006,10,3361166
"13950","Bangladesh",2006,11,3291333
"13951","Bangladesh",2006,12,3250321
"13952","Bangladesh",2006,13,3215631
"13953","Bangladesh",2006,14,3177519
"13954","Bangladesh",2006,15,3120091
"13955","Bangladesh",2006,16,3053033
"13956","Bangladesh",2006,17,2999529
"13957","Bangladesh",2006,18,2928577
"13958","Bangladesh",2006,19,2853597
"13959","Bangladesh",2006,20,2778031
"13960","Bangladesh",2006,21,2713201
"13961","Bangladesh",2006,22,2647071
"13962","Bangladesh",2006,23,2575518
"13963","Bangladesh",2006,24,2497746
"13964","Bangladesh",2006,25,2430398
"13965","Bangladesh",2006,26,2324178
"13966","Bangladesh",2006,27,2253765
"13967","Bangladesh",2006,28,2199121
"13968","Bangladesh",2006,29,2161290
"13969","Bangladesh",2006,30,2140474
"13970","Bangladesh",2006,31,2116737
"13971","Bangladesh",2006,32,2073635
"13972","Bangladesh",2006,33,2012068
"13973","Bangladesh",2006,34,1940853
"13974","Bangladesh",2006,35,1883066
"13975","Bangladesh",2006,36,1825450
"13976","Bangladesh",2006,37,1768139
"13977","Bangladesh",2006,38,1710657
"13978","Bangladesh",2006,39,1653646
"13979","Bangladesh",2006,40,1601101
"13980","Bangladesh",2006,41,1553212
"13981","Bangladesh",2006,42,1505182
"13982","Bangladesh",2006,43,1456685
"13983","Bangladesh",2006,44,1408143
"13984","Bangladesh",2006,45,1356002
"13985","Bangladesh",2006,46,1301939
"13986","Bangladesh",2006,47,1252090
"13987","Bangladesh",2006,48,1207324
"13988","Bangladesh",2006,49,1166479
"13989","Bangladesh",2006,50,1127658
"13990","Bangladesh",2006,51,1087956
"13991","Bangladesh",2006,52,1047898
"13992","Bangladesh",2006,53,1006670
"13993","Bangladesh",2006,54,965014
"13994","Bangladesh",2006,55,922995
"13995","Bangladesh",2006,56,881221
"13996","Bangladesh",2006,57,841274
"13997","Bangladesh",2006,58,803641
"13998","Bangladesh",2006,59,767683
"13999","Bangladesh",2006,60,733523
"14000","Bangladesh",2006,61,700071
"14001","Bangladesh",2006,62,666775
"14002","Bangladesh",2006,63,633333
"14003","Bangladesh",2006,64,600077
"14004","Bangladesh",2006,65,567806
"14005","Bangladesh",2006,66,536483
"14006","Bangladesh",2006,67,506192
"14007","Bangladesh",2006,68,476952
"14008","Bangladesh",2006,69,448418
"14009","Bangladesh",2006,70,420397
"14010","Bangladesh",2006,71,392167
"14011","Bangladesh",2006,72,363342
"14012","Bangladesh",2006,73,333762
"14013","Bangladesh",2006,74,304020
"14014","Bangladesh",2006,75,274597
"14015","Bangladesh",2006,76,246114
"14016","Bangladesh",2006,77,219140
"14017","Bangladesh",2006,78,193966
"14018","Bangladesh",2006,79,170382
"14019","Bangladesh",2006,80,148318
"14020","Bangladesh",2006,81,127327
"14021","Bangladesh",2006,82,107581
"14022","Bangladesh",2006,83,89224
"14023","Bangladesh",2006,84,72587
"14024","Bangladesh",2006,85,58005
"14025","Bangladesh",2006,86,45470
"14026","Bangladesh",2006,87,35027
"14027","Bangladesh",2006,88,26521
"14028","Bangladesh",2006,89,19690
"14029","Bangladesh",2006,90,14337
"14030","Bangladesh",2006,91,10033
"14031","Bangladesh",2006,92,6808
"14032","Bangladesh",2006,93,4475
"14033","Bangladesh",2006,94,2849
"14034","Bangladesh",2006,95,1780
"14035","Bangladesh",2006,96,1065
"14036","Bangladesh",2006,97,621
"14037","Bangladesh",2006,98,351
"14038","Bangladesh",2006,99,194
"14039","Bangladesh",2006,100,209
"14040","Bangladesh",2007,0,3038015
"14041","Bangladesh",2007,1,3026876
"14042","Bangladesh",2007,2,3056541
"14043","Bangladesh",2007,3,3110681
"14044","Bangladesh",2007,4,3160042
"14045","Bangladesh",2007,5,3203878
"14046","Bangladesh",2007,6,3240892
"14047","Bangladesh",2007,7,3323816
"14048","Bangladesh",2007,8,3453094
"14049","Bangladesh",2007,9,3488060
"14050","Bangladesh",2007,10,3419031
"14051","Bangladesh",2007,11,3336349
"14052","Bangladesh",2007,12,3266483
"14053","Bangladesh",2007,13,3225376
"14054","Bangladesh",2007,14,3190559
"14055","Bangladesh",2007,15,3135938
"14056","Bangladesh",2007,16,3066595
"14057","Bangladesh",2007,17,2999350
"14058","Bangladesh",2007,18,2945663
"14059","Bangladesh",2007,19,2874573
"14060","Bangladesh",2007,20,2809283
"14061","Bangladesh",2007,21,2741412
"14062","Bangladesh",2007,22,2676478
"14063","Bangladesh",2007,23,2610300
"14064","Bangladesh",2007,24,2538777
"14065","Bangladesh",2007,25,2463658
"14066","Bangladesh",2007,26,2398765
"14067","Bangladesh",2007,27,2292656
"14068","Bangladesh",2007,28,2222264
"14069","Bangladesh",2007,29,2167569
"14070","Bangladesh",2007,30,2142925
"14071","Bangladesh",2007,31,2131005
"14072","Bangladesh",2007,32,2107153
"14073","Bangladesh",2007,33,2063983
"14074","Bangladesh",2007,34,2002397
"14075","Bangladesh",2007,35,1932433
"14076","Bangladesh",2007,36,1875686
